initialUsedMemory,initialFreeMemory,query token,gcRun,gcInitialMemory,gcFinalMemory,gcTotalMemory,userTime,sysTime,realTime,cpuTimeTaken,finalUsedMemory,finalFreeMemory
6.457341149,1.438654944,token_83,FALSE,0,0,0,0,0,0,0.113120431,6.508440278,1.387555815
6.508440278,1.387555815,token_37,FALSE,0,0,0,0,0,0,0.235570214,6.64921467,1.246781424
6.64921467,1.246781424,token_58,FALSE,0,0,0,0,0,0,0.198131676,6.763045028,1.132951066
6.763045028,1.132951066,token_29,FALSE,0,0,0,0,0,0,0.124820546,6.816962183,1.079033911
6.816962183,1.079033911,token_59,FALSE,0,0,0,0,0,0,0.145143764,6.887367636,1.008628458
6.887367636,1.008628458,token_87,FALSE,0,0,0,0,0,0,0.122103933,6.950664118,0.945331976
6.950664118,0.945331976,token_43,FALSE,0,0,0,0,0,0,0.12173935,7.018774286,0.877221808
7.018774286,0.877221808,token_21,FALSE,0,0,0,0,0,0,0.157259515,7.106792837,0.789203256
7.106792837,0.789203256,token_90,FALSE,0,0,0,0,0,0,0.152647209,7.182701804,0.71329429
7.182701804,0.71329429,token_84,FALSE,0,0,0,0,0,0,0.091045292,7.216817968,0.679178126
7.216817968,0.679178126,token_2,TRUE,7.272065163,4.859231949,7.924804688,0.15,0,0.03,0.12737214,4.877119347,3.04768534
4.8910878,3.033716887,token_63,FALSE,0,0,0,0,0,0,0.251271234,5.06154342,2.863261268
5.076980345,2.847824343,token_53,FALSE,0,0,0,0,0,0,0.104865714,5.123383798,2.80142089
5.123383798,2.80142089,token_86,FALSE,0,0,0,0,0,0,0.350859723,5.319119953,2.605684735
5.319119953,2.605684735,token_71,FALSE,0,0,0,0,0,0,0.150524335,5.402985431,2.521819256
5.402985431,2.521819256,token_78,FALSE,0,0,0,0,0,0,0.107300962,5.480259597,2.44454509
5.480259597,2.44454509,token_17,FALSE,0,0,0,0,0,0,0.266709568,5.661954664,2.262850024
5.661954664,2.262850024,token_91,FALSE,0,0,0,0,0,0,0.006579565,5.661954664,2.262850024
5.662055291,2.262749396,token_57,FALSE,0,0,0,0,0,0,0.080302443,5.697697595,2.227107093
5.697697595,2.227107093,token_88,FALSE,0,0,0,0,0,0,0.19099804,5.823501818,2.10130287
5.823501818,2.10130287,token_44,FALSE,0,0,0,0,0,0,0.611224897,6.412180096,1.512624592
6.412246279,1.512558408,token_13,FALSE,0,0,0,0,0,0,0.124856318,6.471001327,1.45380336
6.471001327,1.45380336,token_55,FALSE,0,0,0,0,0,0,0.13731398,6.548249356,1.376555331
6.548251316,1.376553372,token_72,FALSE,0,0,0,0,0,0,0.099252913,6.602111399,1.322693288
6.602111399,1.322693288,token_22,FALSE,0,0,0,0,0,0,0.100428005,6.658939488,1.265865199
6.658939488,1.265865199,token_67,FALSE,0,0,0,0,0,0,0.481606421,7.076479822,0.848324865
7.076479822,0.848324865,token_4,FALSE,0,0,0,0,0,0,0.129786894,7.147732288,0.7770724
7.147732288,0.7770724,token_15,TRUE,7.232767105,4.88558197,7.922851563,0.26,0.01,0.04,0.289187924,4.975155994,2.947695568
4.99415765,2.928693913,token_26,FALSE,0,0,0,0,0,0,0.027940698,4.99415765,2.928693913
5.008631073,2.91422049,token_65,FALSE,0,0,0,0,0,0,0.12410055,5.051952414,2.870899148
5.051952414,2.870899148,token_7,FALSE,0,0,0,0,0,0,0.136837488,5.111671098,2.811180465
5.111671098,2.811180465,token_79,FALSE,0,0,0,0,0,0,0.118467711,5.18776796,2.735083602
5.18776796,2.735083602,token_30,FALSE,0,0,0,0,0,0,0.118340449,5.274277687,2.648573875
5.274281561,2.648570001,token_42,FALSE,0,0,0,0,0,0,0.375047435,5.588126436,2.334725127
5.588126436,2.334725127,token_23,FALSE,0,0,0,0,0,0,0.592051553,6.177360967,1.745490596
6.177360967,1.745490596,token_73,FALSE,0,0,0,0,0,0,0.102792493,6.223437548,1.699414015
6.223437548,1.699414015,token_9,FALSE,0,0,0,0,0,0,0.473448983,6.582350127,1.340501435
6.582350127,1.340501435,token_31,FALSE,0,0,0,0,0,0,0.165737149,6.677414969,1.245436594
6.677414969,1.245436594,token_20,FALSE,0,0,0,0,0,0,0.201396089,6.837599374,1.085252188
6.837599374,1.085252188,token_75,FALSE,0,0,0,0,0,0,0.147636918,6.913664542,1.00918702
6.913764581,1.009086981,token_34,FALSE,0,0,0,0,0,0,0.001081179,6.913764581,1.009086981
6.913764581,1.009086981,token_69,FALSE,0,0,0,0,0,0,0.23572703,7.067171954,0.855679609
7.067171954,0.855679609,token_46,FALSE,0,0,0,0,0,0,0.266381307,7.229104035,0.693747528
7.229104035,0.693747528,token_24,TRUE,7.316734314,4.890192986,7.952636719,0.23,0,0.04,0.228806247,4.922338597,3.030298121
4.941658951,3.010977767,token_80,FALSE,0,0,0,0,0,0,0.135493173,5.019000143,2.933636576
5.031913027,2.920723692,token_89,FALSE,0,0,0,0,0,0,0.279113788,5.212762609,2.73987411
5.212762609,2.73987411,token_14,FALSE,0,0,0,0,0,0,0.270485488,5.35737747,2.595259249
5.35737747,2.595259249,token_54,FALSE,0,0,0,0,0,0,0.122093606,5.416293398,2.536343321
5.416293398,2.536343321,token_41,FALSE,0,0,0,0,0,0,0.112392894,5.47083059,2.481806129
5.47083059,2.481806129,token_27,FALSE,0,0,0,0,0,0,0.103610243,5.519069269,2.433567449
5.519069269,2.433567449,token_64,FALSE,0,0,0,0,0,0,0.11154231,5.583730087,2.368906632
5.583730087,2.368906632,token_16,FALSE,0,0,0,0,0,0,0.069850353,5.61650756,2.336129159
5.61650756,2.336129159,token_74,FALSE,0,0,0,0,0,0,0.105696543,5.693877786,2.258758932
5.69394397,2.258692749,token_33,FALSE,0,0,0,0,0,0,0.373145254,5.96703966,1.985597059
5.96703966,1.985597059,token_36,FALSE,0,0,0,0,0,0,0.225539643,6.10236527,1.850271448
6.10236527,1.850271448,token_70,FALSE,0,0,0,0,0,0,0.346844268,6.347787112,1.604849607
6.347789072,1.604847647,token_50,FALSE,0,0,0,0,0,0,0.241382287,6.508460157,1.444176562
6.508460157,1.444176562,token_60,FALSE,0,0,0,0,0,0,0.112625263,6.566483632,1.386153087
6.566483632,1.386153087,token_1,FALSE,0,0,0,0,0,0,0.1919522,6.696381405,1.256255314
6.696381405,1.256255314,token_49,FALSE,0,0,0,0,0,0,0.225567918,6.838607237,1.114029482
6.838607237,1.114029482,token_6,FALSE,0,0,0,0,0,0,0.145259939,6.951119535,1.001517184
6.951119535,1.001517184,token_48,FALSE,0,0,0,0,0,0,0.127794482,7.028856888,0.92377983
7.028856888,0.92377983,token_68,FALSE,0,0,0,0,0,0,0.109382225,7.106430754,0.846205965
7.106430754,0.846205965,token_47,FALSE,0,0,0,0,0,0,0.128964698,7.170726866,0.781909853
7.170726866,0.781909853,token_39,FALSE,0,0,0,0,0,0,0.131651478,7.228778429,0.723858289
7.228778429,0.723858289,token_66,FALSE,0,0,0,0,0,0,0.112013033,7.280496262,0.672140457
7.280496262,0.672140457,token_10,TRUE,7.321345329,4.845807076,7.971191406,0.24,0.01,0.04,0.188963595,4.90304742,3.068143986
4.919926353,3.051265053,token_85,FALSE,0,0,0,0,0,0,0.132230275,4.990299545,2.980891861
5.004778713,2.966412693,token_11,FALSE,0,0,0,0,0,0,0.192838955,5.091719955,2.879471451
5.091719955,2.879471451,token_76,FALSE,0,0,0,0,0,0,0.087319275,5.146137804,2.825053602
5.146240897,2.824950509,token_38,FALSE,0,0,0,0,0,0,0.236370042,5.284114376,2.687077031
5.284114376,2.687077031,token_32,FALSE,0,0,0,0,0,0,0.142154293,5.356576562,2.614614844
5.356576562,2.614614844,token_12,FALSE,0,0,0,0,0,0,0.212810741,5.483846851,2.487344556
5.483846851,2.487344556,token_28,FALSE,0,0,0,0,0,0,0.171096018,5.585175008,2.386016399
5.585175008,2.386016399,token_45,FALSE,0,0,0,0,0,0,0.868193805,6.545592181,1.425599225
6.545592181,1.425599225,token_49,FALSE,0,0,0,0,0,0,0.223783235,6.709808335,1.261383072
6.709808335,1.261383072,token_11,FALSE,0,0,0,0,0,0,0.189695164,6.811170369,1.160021037
6.811190464,1.160000943,token_80,FALSE,0,0,0,0,0,0,0.125032461,6.898132116,1.073059291
6.898132116,1.073059291,token_25,FALSE,0,0,0,0,0,0,0.088901107,6.952616401,1.018575005
6.952616401,1.018575005,token_7,FALSE,0,0,0,0,0,0,0.135486361,7.020820729,0.950370677
7.020820729,0.950370677,token_59,FALSE,0,0,0,0,0,0,0.144162568,7.093282916,0.877908491
7.093284875,0.877906531,token_8,FALSE,0,0,0,0,0,0,0.130724615,7.18404796,0.787143447
7.18404796,0.787143447,token_16,FALSE,0,0,0,0,0,0,0.071418158,7.21790193,0.753289476
7.21790193,0.753289476,token_56,FALSE,0,0,0,0,0,0,0.195105013,7.335147865,0.636043541
7.335147865,0.636043541,token_37,TRUE,7.336529732,4.816905022,7.991699219,0.07,0,0.01,0.23650025,4.946219325,3.045479894
4.960880429,3.03081879,token_46,FALSE,0,0,0,0,0,0,0.261519477,5.107539803,2.884159416
5.126798198,2.864901021,token_17,FALSE,0,0,0,0,0,0,0.282896467,5.300226517,2.691472702
5.300226517,2.691472702,token_28,FALSE,0,0,0,0,0,0,0.177577046,5.39411968,2.597579539
5.39411968,2.597579539,token_48,FALSE,0,0,0,0,0,0,0.133093168,5.455643006,2.536056213
5.455643006,2.536056213,token_32,FALSE,0,0,0,0,0,0,0.16258006,5.532742858,2.458956361
5.532840505,2.458858714,token_55,FALSE,0,0,0,0,0,0,0.141863589,5.60899125,2.382707968
5.60899125,2.382707968,token_62,FALSE,0,0,0,0,0,0,0.35481249,5.840158656,2.151540563
5.840158656,2.151540563,token_42,FALSE,0,0,0,0,0,0,0.368217533,6.162951127,1.828748092
6.162951127,1.828748092,token_67,FALSE,0,0,0,0,0,0,0.491059227,6.56753476,1.424164459
6.56753476,1.424164459,token_60,FALSE,0,0,0,0,0,0,0.118351631,6.630254857,1.361444362
6.630254857,1.361444362,token_30,FALSE,0,0,0,0,0,0,0.146555624,6.703620754,1.288078465
6.703620754,1.288078465,token_73,FALSE,0,0,0,0,0,0,0.109231049,6.76149372,1.230205499
6.76149568,1.230203539,token_87,FALSE,0,0,0,0,0,0,0.127078353,6.824102767,1.167596452
6.824102767,1.167596452,token_21,FALSE,0,0,0,0,0,0,0.151543357,6.912155606,1.079543613
6.912155606,1.079543613,token_79,FALSE,0,0,0,0,0,0,0.118203153,6.972785681,1.018913537
6.972785681,1.018913537,token_84,FALSE,0,0,0,0,0,0,0.081844769,7.006911002,0.984788217
7.006911002,0.984788217,token_75,FALSE,0,0,0,0,0,0,0.147456697,7.080305427,0.911393791
7.080305427,0.911393791,token_1,FALSE,0,0,0,0,0,0,0.192364422,7.216078222,0.775620997
7.216078222,0.775620997,token_81,TRUE,7.307627678,4.887830734,7.998535156,0.23,0,0.03,0.232532383,4.915214948,3.083320208
4.930851698,3.067683458,token_85,FALSE,0,0,0,0,0,0,0.131646789,5.009479731,2.989055425
5.03030438,2.968230776,token_70,FALSE,0,0,0,0,0,0,0.331220939,5.260074869,2.738460287
5.260074869,2.738460287,token_66,FALSE,0,0,0,0,0,0,0.112402616,5.31471204,2.683823116
5.31471204,2.683823116,token_4,FALSE,0,0,0,0,0,0,0.135112184,5.377341717,2.621193439
5.377341717,2.621193439,token_89,FALSE,0,0,0,0,0,0,0.273252562,5.564829767,2.433705389
5.564829767,2.433705389,token_39,FALSE,0,0,0,0,0,0,0.133306883,5.633116618,2.365418538
5.633116618,2.365418538,token_9,FALSE,0,0,0,0,0,0,0.479349228,5.981426381,2.017108776
5.981426381,2.017108776,token_74,FALSE,0,0,0,0,0,0,0.110445511,6.06479124,1.933743916
6.06479124,1.933743916,token_19,FALSE,0,0,0,0,0,0,0.259501498,6.231392317,1.76714284
6.231392317,1.76714284,token_27,FALSE,0,0,0,0,0,0,0.102600084,6.294005468,1.704529688
6.294005468,1.704529688,token_33,FALSE,0,0,0,0,0,0,0.392568041,6.566891849,1.431643307
6.566891849,1.431643307,token_31,FALSE,0,0,0,0,0,0,0.171840621,6.665643491,1.332891665
6.665643491,1.332891665,token_52,FALSE,0,0,0,0,0,0,0.262603835,6.808594927,1.189940229
6.808594927,1.189940229,token_26,FALSE,0,0,0,0,0,0,0.027242238,6.829419576,1.169115581
6.829519726,1.16901543,token_13,FALSE,0,0,0,0,0,0,0.123648317,6.897799663,1.100735493
6.897901848,1.100633308,token_68,FALSE,0,0,0,0,0,0,0.111354256,6.960442044,1.038093112
6.960442044,1.038093112,token_88,FALSE,0,0,0,0,0,0,0.186244265,7.083292827,0.915242329
7.083292827,0.915242329,token_24,FALSE,0,0,0,0,0,0,0.219277629,7.208454125,0.790081032
7.208454125,0.790081032,token_77,FALSE,0,0,0,0,0,0,0.113019337,7.270994328,0.727540828
7.270994328,0.727540828,token_23,TRUE,7.408826828,4.913811684,8.010253906,0.3,0,0.05,0.611513459,5.373819016,2.63643489
5.393915005,2.616338901,token_5,FALSE,0,0,0,0,0,0,0.248468044,5.534641609,2.475612298
5.547657713,2.462596193,token_14,FALSE,0,0,0,0,0,0,0.24708197,5.67018754,2.340066366
5.67018754,2.340066366,token_91,FALSE,0,0,0,0,0,0,0.006485752,5.690281585,2.319972321
5.690281585,2.319972321,token_71,FALSE,0,0,0,0,0,0,0.145964638,5.768444456,2.24180945
5.768444456,2.24180945,token_10,FALSE,0,0,0,0,0,0,0.188088743,5.870720059,2.139533848
5.870720059,2.139533848,token_57,FALSE,0,0,0,0,0,0,0.080784632,5.911007747,2.099246159
5.911007747,2.099246159,token_15,FALSE,0,0,0,0,0,0,0.274467536,6.08030697,1.929946937
6.08030697,1.929946937,token_76,FALSE,0,0,0,0,0,0,0.085574762,6.131511107,1.878742799
6.131511107,1.878742799,token_6,FALSE,0,0,0,0,0,0,0.147700875,6.232048534,1.778205372
6.232048534,1.778205372,token_82,FALSE,0,0,0,0,0,0,0.140734325,6.32322754,1.687026367
6.32322754,1.687026367,token_54,FALSE,0,0,0,0,0,0,0.120708942,6.377220303,1.633033603
6.377220303,1.633033603,token_86,FALSE,0,0,0,0,0,0,0.332009138,6.572528481,1.437725425
6.572530441,1.437723465,token_2,FALSE,0,0,0,0,0,0,0.11685047,6.641666465,1.368587442
6.641666465,1.368587442,token_44,FALSE,0,0,0,0,0,0,0.614812224,7.226770215,0.783483692
7.226770215,0.783483692,token_53,FALSE,0,0,0,0,0,0,0.104911699,7.279331557,0.730922349
7.279331557,0.730922349,token_3,FALSE,0,0,0,0,0,0,0.115148095,7.33050248,0.679751426
7.33050248,0.679751426,token_65,FALSE,0,0,0,0,0,0,0.135253823,7.390854813,0.619399093
7.390854813,0.619399093,token_36,TRUE,7.434807777,4.852783203,8.016601563,0.17,0,0.03,0.228875127,4.934338845,3.082262717
4.951799892,3.064801671,token_61,FALSE,0,0,0,0,0,0,0.110796246,5.004243463,3.012358099
5.024145022,2.99245654,token_18,FALSE,0,0,0,0,0,0,0.176490417,5.123752423,2.89284914
5.123752423,2.89284914,token_40,FALSE,0,0,0,0,0,0,0.090747598,5.176261306,2.840340257
5.176261306,2.840340257,token_22,FALSE,0,0,0,0,0,0,0.096432836,5.214065142,2.802536421
5.214065142,2.802536421,token_90,FALSE,0,0,0,0,0,0,0.141561315,5.293738201,2.722863361
5.293738201,2.722863361,token_58,FALSE,0,0,0,0,0,0,0.195800446,5.41183126,2.604770303
5.41183126,2.604770303,token_35,FALSE,0,0,0,0,0,0,0.113825159,5.481757164,2.534844398
5.481757164,2.534844398,token_47,FALSE,0,0,0,0,0,0,0.128661557,5.561429702,2.455171861
5.561429702,2.455171861,token_63,FALSE,0,0,0,0,0,0,0.251597344,5.745672263,2.270929299
5.745672263,2.270929299,token_41,FALSE,0,0,0,0,0,0,0.108285052,5.798115849,2.218485713
5.798115849,2.218485713,token_72,FALSE,0,0,0,0,0,0,0.100171201,5.838280909,2.178320654
5.838280909,2.178320654,token_38,FALSE,0,0,0,0,0,0,0.234283123,5.9703485,2.046253063
5.9703485,2.046253063,token_12,FALSE,0,0,0,0,0,0,0.216490529,6.110140108,1.906461455
6.110140108,1.906461455,token_78,FALSE,0,0,0,0,0,0,0.109038892,6.189812548,1.826789014
6.189814508,1.826787055,token_51,FALSE,0,0,0,0,0,0,0.1688021,6.308339775,1.708261788
6.308339775,1.708261788,token_43,FALSE,0,0,0,0,0,0,0.11868402,6.360814013,1.65578755
6.360814013,1.65578755,token_83,FALSE,0,0,0,0,0,0,0.111534618,6.420584992,1.596016571
6.420584992,1.596016571,token_29,FALSE,0,0,0,0,0,0,0.122543976,6.486235179,1.530366383
6.486235179,1.530366383,token_64,FALSE,0,0,0,0,0,0,0.108544686,6.556137852,1.46046371
6.556137852,1.46046371,token_20,FALSE,0,0,0,0,0,0,0.194528988,6.715456218,1.301145345
6.715456218,1.301145345,token_34,FALSE,0,0,0,0,0,0,0.001077576,6.715456218,1.301145345
6.715522401,1.301079161,token_50,FALSE,0,0,0,0,0,0,0.239894164,6.872751378,1.143850185
6.872751378,1.143850185,token_69,FALSE,0,0,0,0,0,0,0.260333863,7.032030158,0.984571405
7.032030158,0.984571405,token_59,FALSE,0,0,0,0,0,0,0.150435687,7.112132706,0.904468857
7.115309328,0.901292235,token_79,FALSE,0,0,0,0,0,0,0.119102445,7.185212009,0.831389554
7.185213961,0.831387602,token_51,FALSE,0,0,0,0,0,0,0.184896033,7.305217966,0.711383596
7.305217966,0.711383596,token_14,TRUE,7.393798828,4.891271591,8.0234375,0.23,0.02,0.04,0.238793796,4.924026802,3.099410698
4.940391354,3.083046146,token_86,FALSE,0,0,0,0,0,0,0.333886577,5.123235121,2.900202379
5.142399222,2.881038278,token_74,FALSE,0,0,0,0,0,0,0.103093044,5.199957736,2.823479764
5.199957736,2.823479764,token_67,FALSE,0,0,0,0,0,0,0.471467569,5.619150862,2.404286638
5.619150862,2.404286638,token_58,FALSE,0,0,0,0,0,0,0.194440027,5.733755499,2.289682001
5.733755499,2.289682001,token_43,FALSE,0,0,0,0,0,0,0.117757079,5.79453592,2.22890158
5.79453592,2.22890158,token_12,FALSE,0,0,0,0,0,0,0.213790817,5.929594643,2.093842857
5.929594643,2.093842857,token_46,FALSE,0,0,0,0,0,0,0.267859257,6.095310099,1.928127401
6.095310099,1.928127401,token_26,FALSE,0,0,0,0,0,0,0.02720885,6.114576161,1.908861339
6.114576161,1.908861339,token_50,FALSE,0,0,0,0,0,0,0.247271631,6.279260628,1.744176872
6.279326811,1.744110689,token_77,FALSE,0,0,0,0,0,0,0.109744081,6.336926281,1.686511219
6.336926281,1.686511219,token_73,FALSE,0,0,0,0,0,0,0.110668289,6.397744335,1.625693165
6.397744335,1.625693165,token_25,FALSE,0,0,0,0,0,0,0.090619842,6.447671354,1.575766146
6.447775185,1.575662315,token_10,FALSE,0,0,0,0,0,0,0.189033826,6.537627637,1.485809863
6.537627637,1.485809863,token_91,FALSE,0,0,0,0,0,0,0.00665737,6.537627637,1.485809863
6.537627637,1.485809863,token_40,FALSE,0,0,0,0,0,0,0.094033404,6.595186196,1.428251304
6.595186196,1.428251304,token_68,FALSE,0,0,0,0,0,0,0.114507162,6.670115165,1.353322335
6.670115165,1.353322335,token_27,FALSE,0,0,0,0,0,0,0.100473889,6.719269291,1.304168209
6.719269291,1.304168209,token_57,FALSE,0,0,0,0,0,0,0.088094826,6.757663727,1.265773773
6.757663727,1.265773773,token_64,FALSE,0,0,0,0,0,0,0.107745892,6.818522602,1.204914898
6.818522602,1.204914898,token_22,FALSE,0,0,0,0,0,0,0.097194495,6.867676683,1.155760817
6.867676683,1.155760817,token_33,FALSE,0,0,0,0,0,0,0.36894777,7.136040673,0.887396827
7.136040673,0.887396827,token_78,FALSE,0,0,0,0,0,0,0.10257889,7.211004831,0.812432669
7.211004831,0.812432669,token_85,FALSE,0,0,0,0,0,0,0.129421444,7.309246846,0.714190654
7.309246846,0.714190654,token_49,TRUE,7.432287216,4.908392906,8.037597656,0.29,0,0.04,0.23313169,4.943530791,3.094066866
4.961088635,3.076509021,token_72,FALSE,0,0,0,0,0,0,0.097176377,4.996275716,3.041321941
5.012034848,3.025562808,token_71,FALSE,0,0,0,0,0,0,0.150294857,5.078191288,2.959406368
5.07819324,2.959404416,token_80,FALSE,0,0,0,0,0,0,0.125669942,5.165999964,2.871597692
5.165999964,2.871597692,token_75,FALSE,0,0,0,0,0,0,0.146992058,5.255231507,2.782366149
5.255231507,2.782366149,token_24,FALSE,0,0,0,0,0,0,0.227781231,5.397130027,2.640467629
5.397130027,2.640467629,token_11,FALSE,0,0,0,0,0,0,0.189329903,5.487721115,2.549876541
5.487721115,2.549876541,token_84,FALSE,0,0,0,0,0,0,0.080691372,5.525707662,2.511889994
5.525773846,2.511823811,token_70,FALSE,0,0,0,0,0,0,0.326331241,5.762536444,2.275061212
5.762536444,2.275061212,token_90,FALSE,0,0,0,0,0,0,0.15788161,5.850339644,2.187258013
5.850339644,2.187258013,token_17,FALSE,0,0,0,0,0,0,0.244503166,6.026045524,2.011552133
6.026045524,2.011552133,token_47,FALSE,0,0,0,0,0,0,0.132852155,6.089192413,1.948405243
6.089194372,1.948403284,token_13,FALSE,0,0,0,0,0,0,0.130793381,6.142507024,1.895090632
6.142507024,1.895090632,token_45,FALSE,0,0,0,0,0,0,0.85135643,7.090818256,0.9467794
7.090818256,0.9467794,token_52,FALSE,0,0,0,0,0,0,0.249939771,7.234095886,0.80350177
7.234095886,0.80350177,token_55,FALSE,0,0,0,0,0,0,0.132159664,7.308042392,0.729555264
7.308042392,0.729555264,token_41,FALSE,0,0,0,0,0,0,0.104629504,7.363564961,0.674032696
7.363564961,0.674032696,token_16,FALSE,0,0,0,0,0,0,0.069078006,7.395149432,0.642448224
7.395149432,0.642448224,token_76,FALSE,0,0,0,0,0,0,0.084778728,7.448298834,0.589298822
7.448298834,0.589298822,token_39,TRUE,7.471381187,4.830024719,7.787597656,0.1,0,0.02,0.129906385,4.873291872,2.914305784
4.88781473,2.899782926,token_15,FALSE,0,0,0,0,0,0,0.26591255,5.047615111,2.739982545
5.062014528,2.725583129,token_9,FALSE,0,0,0,0,0,0,0.458228873,5.399735749,2.387861907
5.399748772,2.387848884,token_61,FALSE,0,0,0,0,0,0,0.110457312,5.460381657,2.327215999
5.460381657,2.327215999,token_36,FALSE,0,0,0,0,0,0,0.262752601,5.593958959,2.193638697
5.593958959,2.193638697,token_54,FALSE,0,0,0,0,0,0,0.118852626,5.666022293,2.121575363
5.666022293,2.121575363,token_31,FALSE,0,0,0,0,0,0,0.164621996,5.76703307,2.020564586
5.76703307,2.020564586,token_38,FALSE,0,0,0,0,0,0,0.237610665,5.913689613,1.873908043
5.913689613,1.873908043,token_63,FALSE,0,0,0,0,0,0,0.250486165,6.089353129,1.698244527
6.089353129,1.698244527,token_44,FALSE,0,0,0,0,0,0,0.599814785,6.670417279,1.117180377
6.670417279,1.117180377,token_34,FALSE,0,0,0,0,0,0,0.001108867,6.684816688,1.102780968
6.684882872,1.102714784,token_4,FALSE,0,0,0,0,0,0,0.127939421,6.745515756,1.0420819
6.745515756,1.0420819,token_21,FALSE,0,0,0,0,0,0,0.149906019,6.832741603,0.954856053
6.832741603,0.954856053,token_42,FALSE,0,0,0,0,0,0,0.366873265,7.138118677,0.649478979
7.138120636,0.64947702,token_18,FALSE,0,0,0,0,0,0,0.174713782,7.254394643,0.533203013
7.254394643,0.533203013,token_8,TRUE,7.304145813,4.854635239,7.762207031,0.16,0,0.03,0.131595279,4.902511187,2.859695844
4.916841768,2.845365264,token_20,FALSE,0,0,0,0,0,0,0.201715502,5.060285583,2.701921448
5.077778652,2.684428379,token_30,FALSE,0,0,0,0,0,0,0.114489759,5.147848487,2.614358544
5.147848487,2.614358544,token_37,FALSE,0,0,0,0,0,0,0.233815428,5.289166436,2.473040596
5.28917034,2.473036692,token_82,FALSE,0,0,0,0,0,0,0.139486994,5.378026552,2.384180479
5.378026552,2.384180479,token_1,FALSE,0,0,0,0,0,0,0.191456476,5.518214934,2.243992098
5.518214934,2.243992098,token_89,FALSE,0,0,0,0,0,0,0.265475641,5.705929868,2.056277163
5.705929868,2.056277163,token_35,FALSE,0,0,0,0,0,0,0.107928148,5.777639337,1.984567694
5.777639337,1.984567694,token_83,FALSE,0,0,0,0,0,0,0.113681841,5.830214255,1.931992777
5.830214255,1.931992777,token_6,FALSE,0,0,0,0,0,0,0.145009621,5.940038107,1.822168924
5.940038107,1.822168924,token_7,FALSE,0,0,0,0,0,0,0.134794969,5.997448355,1.764758676
5.997448355,1.764758676,token_60,FALSE,0,0,0,0,0,0,0.111914977,6.052782416,1.709424615
6.052782416,1.709424615,token_23,FALSE,0,0,0,0,0,0,0.582978129,6.650853164,1.111353867
6.650853164,1.111353867,token_2,FALSE,0,0,0,0,0,0,0.116215748,6.722562633,1.039644398
6.722562633,1.039644398,token_69,FALSE,0,0,0,0,0,0,0.228497853,6.880105346,0.882101685
6.880107306,0.882099725,token_5,FALSE,0,0,0,0,0,0,0.246422021,7.036721312,0.72548572
7.036721312,0.72548572,token_65,FALSE,0,0,0,0,0,0,0.121096519,7.094131656,0.668075375
7.094131656,0.668075375,token_88,FALSE,0,0,0,0,0,0,0.182043914,7.219445378,0.542761654
7.219445378,0.542761654,token_56,TRUE,7.243795395,4.835212708,7.626464844,0.1,0.01,0.02,0.195616938,4.927130416,2.699334428
4.939564086,2.686900757,token_29,FALSE,0,0,0,0,0,0,0.126750729,4.992146008,2.634318836
5.007278919,2.619185925,token_32,FALSE,0,0,0,0,0,0,0.135550274,5.067906968,2.558557875
5.067906968,2.558557875,token_48,FALSE,0,0,0,0,0,0,0.127314408,5.141441651,2.485023193
5.141441651,2.485023193,token_81,FALSE,0,0,0,0,0,0,0.219623391,5.265860513,2.360604331
5.265926696,2.360538147,token_28,FALSE,0,0,0,0,0,0,0.16859566,5.35784366,2.268621184
5.35784366,2.268621184,token_19,FALSE,0,0,0,0,0,0,0.253942333,5.532367237,2.094097607
5.532367237,2.094097607,token_62,FALSE,0,0,0,0,0,0,0.340808767,5.762245402,1.864219442
5.762245402,1.864219442,token_66,FALSE,0,0,0,0,0,0,0.108734054,5.817405172,1.809059672
5.817405172,1.809059672,token_53,FALSE,0,0,0,0,0,0,0.097617301,5.857583418,1.768881425
5.857583418,1.768881425,token_87,FALSE,0,0,0,0,0,0,0.120376762,5.918181323,1.708283521
5.918181323,1.708283521,token_3,FALSE,0,0,0,0,0,0,0.114904936,5.973369256,1.653095588
5.973369256,1.653095588,token_12,FALSE,0,0,0,0,0,0,0.205740957,6.110196672,1.516268171
6.110196672,1.516268171,token_54,FALSE,0,0,0,0,0,0,0.11795154,6.173611462,1.452853382
6.173679605,1.452785239,token_31,FALSE,0,0,0,0,0,0,0.163464375,6.274094209,1.352370635
6.274098456,1.352366388,token_53,FALSE,0,0,0,0,0,0,0.101739131,6.32238026,1.304084584
6.32238026,1.304084584,token_44,FALSE,0,0,0,0,0,0,0.599690272,6.910751171,0.715713672
6.910751171,0.715713672,token_56,FALSE,0,0,0,0,0,0,0.197419505,7.035142951,0.591321893
7.035142951,0.591321893,token_48,FALSE,0,0,0,0,0,0,0.130090362,7.110873871,0.515590973
7.110873871,0.515590973,token_63,TRUE,7.143318176,4.843175888,7.592285156,0.13,0.01,0.03,0.25007459,4.988954879,2.603330277
5.001897357,2.590387799,token_2,FALSE,0,0,0,0,0,0,0.113895171,5.053725846,2.53855931
5.066977352,2.525307804,token_65,FALSE,0,0,0,0,0,0,0.116715597,5.120049611,2.472235546
5.120049611,2.472235546,token_91,FALSE,0,0,0,0,0,0,0.006346492,5.122838259,2.469446898
5.122933984,2.469351172,token_25,FALSE,0,0,0,0,0,0,0.089089234,5.176006287,2.416278869
